name,make,model,kilometerdriven,ownernumber,price,fueltype_num,transmission_num,isc24assured_num,age
MG HECTOR,Mg,Hector,93271,1,1460000,3,1,0,6
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,25003,1,424000,1,1,0,8
KIA SELTOS,Kia,Seltos,10753,2,1229000,1,1,0,5
Honda WR-V,Honda,Wr-V,36507,1,865400,1,1,0,4
Renault Kwid,Renault,Kwid,24169,1,439000,1,1,0,5
Maruti IGNIS,Maruti,Ignis,6511,2,524000,1,2,0,8
Tata ALTROZ,Tata,Altroz,8537,1,710000,1,0,0,4
Maruti Celerio,Maruti,Celerio,28285,2,414000,1,2,0,9
Honda City,Honda,City,70136,1,798000,1,1,0,8
Hyundai NEW SANTRO,Hyundai,New Santro,78246,1,612000,2,1,0,4
Skoda Rapid,Skoda,Rapid,16462,1,974000,1,2,0,9
Hyundai Elite i20,Hyundai,Elite I20,32204,1,681000,1,1,0,6
Hyundai NEW SANTRO,Hyundai,New Santro,15383,1,415000,1,1,0,5
Hyundai Elite i20,Hyundai,Elite I20,58406,1,731000,1,1,0,6
Ford Ecosport,Ford,Ecosport,63000,1,710000,3,1,0,8
Nissan Micra Active,Nissan,Micra Active,58938,2,430000,1,1,0,8
Maruti S PRESSO,Maruti,S Presso,67118,1,482000,1,2,0,5
Jeep Compass,Jeep,Compass,63497,2,1284000,3,1,0,8
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,24061,2,479000,1,2,0,7
Maruti New  Wagon-R,Maruti,New  Wagon-R,18137,1,600000,2,1,0,5
Maruti Celerio,Maruti,Celerio,7726,1,527000,1,1,0,4
Honda Jazz,Honda,Jazz,37993,1,494499,1,1,0,10
Hyundai Creta,Hyundai,Creta,77443,1,1013000,3,1,0,7
Hyundai Elite i20,Hyundai,Elite I20,70786,1,548600,1,1,0,10
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,14072,1,480000,1,1,0,7
Hyundai Grand i10,Hyundai,Grand I10,18429,3,418000,1,1,0,9
Tata ALTROZ,Tata,Altroz,5169,1,792000,1,0,0,3
Maruti Alto 800,Maruti,Alto 800,45286,1,315000,1,1,0,8
Hyundai NEW I20,Hyundai,New I20,9621,1,1020000,1,0,0,4
Maruti Baleno,Maruti,Baleno,49807,1,751000,1,1,0,5
Hyundai NEW I20,Hyundai,New I20,12441,1,904000,1,1,0,4
Honda City,Honda,City,11021,2,1002000,1,1,0,4
Hyundai Eon,Hyundai,Eon,33174,1,411000,1,1,0,7
Maruti Dzire,Maruti,Dzire,95776,1,653000,1,1,0,6
Hyundai Elite i20,Hyundai,Elite I20,48695,1,772000,1,1,0,5
Maruti Baleno,Maruti,Baleno,28423,1,687000,1,1,0,5
Hyundai VENUE,Hyundai,Venue,7432,1,898000,1,1,0,5
Ford Ecosport,Ford,Ecosport,37709,1,920000,1,2,0,8
KIA SELTOS,Kia,Seltos,26757,1,1691000,1,2,0,5
KIA SELTOS,Kia,Seltos,57058,1,1230000,3,1,0,6
Maruti Vitara Brezza,Maruti,Vitara Brezza,15208,1,967000,1,1,0,5
Maruti Swift,Maruti,Swift,21463,2,648000,1,2,0,5
Hyundai Elite i20,Hyundai,Elite I20,36336,1,813000,3,1,0,5
Maruti Celerio,Maruti,Celerio,14940,1,423200,1,1,0,10
Renault TRIBER,Renault,Triber,9928,1,696000,1,1,0,6
Maruti Swift,Maruti,Swift,39383,1,396000,1,1,0,12
Maruti Alto K10,Maruti,Alto K10,61994,2,283000,1,1,0,12
Maruti Swift Dzire,Maruti,Swift Dzire,74661,1,325000,1,1,0,13
Maruti Eeco,Maruti,Eeco,11223,3,370000,1,1,0,8
Maruti Swift,Maruti,Swift,25410,1,531599,1,2,0,7
Hyundai Creta,Hyundai,Creta,94696,2,1000199,1,1,0,8
Honda Brio,Honda,Brio,52425,2,351000,1,1,0,10
Maruti Vitara Brezza,Maruti,Vitara Brezza,60208,2,940000,3,2,0,7
Hyundai Elite i20,Hyundai,Elite I20,60129,1,821000,1,2,0,6
Maruti Ritz,Maruti,Ritz,63460,2,381000,1,1,0,11
Maruti Vitara Brezza,Maruti,Vitara Brezza,38594,2,1022000,3,2,0,7
Maruti Baleno,Maruti,Baleno,48702,1,508000,1,1,0,9
Hyundai NEW SANTRO,Hyundai,New Santro,22726,2,445000,1,1,0,6
Honda Jazz,Honda,Jazz,73525,2,626000,1,2,0,8
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,7639,1,481000,1,1,0,7
Hyundai Grand i10,Hyundai,Grand I10,21085,1,492499,1,1,0,8
Hyundai NEW SANTRO,Hyundai,New Santro,40059,1,590000,2,0,0,5
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,79240,1,409000,1,2,0,9
Hyundai Xcent,Hyundai,Xcent,64000,3,436999,2,1,0,10
Hyundai Creta,Hyundai,Creta,27139,2,1406000,1,1,0,5
Maruti Dzire,Maruti,Dzire,18105,1,725000,1,2,0,7
Honda Amaze,Honda,Amaze,17187,2,713000,1,2,0,7
Hyundai GRAND I10 NIOS,Hyundai,Grand I10 Nios,10820,1,637000,1,1,0,6
Maruti Ciaz,Maruti,Ciaz,65812,2,657000,1,1,0,8
Maruti Baleno,Maruti,Baleno,73790,1,485000,1,1,0,10
Maruti Baleno,Maruti,Baleno,64819,1,558000,1,1,0,8
Maruti IGNIS,Maruti,Ignis,2192,1,565000,1,1,0,3
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,74871,1,397000,2,1,0,9
Volkswagen Vento,Volkswagen,Vento,37061,1,984499,1,1,0,4
Hyundai Grand i10,Hyundai,Grand I10,44664,2,537000,1,1,0,6
Hyundai NEW SANTRO,Hyundai,New Santro,7399,1,550000,1,1,0,5
Renault Kiger,Renault,Kiger,2819,1,820000,1,0,0,4
Maruti Alto K10,Maruti,Alto K10,56787,1,342000,1,1,0,8
Hyundai Eon,Hyundai,Eon,58322,2,356000,1,1,0,7
Hyundai Verna,Hyundai,Verna,66831,2,1022000,3,2,0,7
Maruti Celerio,Maruti,Celerio,99421,1,467000,2,1,0,7
Maruti Ciaz,Maruti,Ciaz,48569,1,809000,1,2,0,7
Maruti Swift,Maruti,Swift,53490,1,583000,1,1,0,6
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,21930,1,407000,1,1,0,9
Maruti Dzire,Maruti,Dzire,15805,1,809000,1,2,0,7
Hyundai Grand i10,Hyundai,Grand I10,37295,1,564799,1,2,0,8
Hyundai Grand i10,Hyundai,Grand I10,15747,2,404000,1,1,0,9
Hyundai NEW SANTRO,Hyundai,New Santro,47871,2,449000,1,1,0,6
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,55714,2,475000,2,1,0,7
Hyundai NEW I20 N LINE,Hyundai,New I20 N Line,14919,1,1227000,1,0,0,3
Maruti Alto,Maruti,Alto,2132,1,393899,1,1,0,4
Honda City,Honda,City,62033,1,889000,1,2,0,7
Maruti New  Wagon-R,Maruti,New  Wagon-R,17660,1,533000,1,1,0,6
Honda City,Honda,City,4940,1,1448000,1,1,0,3
Hyundai Grand i10,Hyundai,Grand I10,23345,1,564000,1,1,0,6
Maruti Dzire,Maruti,Dzire,2246,1,857000,1,1,0,4
Maruti Baleno,Maruti,Baleno,85545,2,531000,1,0,0,7
Honda City,Honda,City,41130,1,1202000,1,1,0,5
Maruti Alto K10,Maruti,Alto K10,6378,1,427000,1,1,0,7
Hyundai AURA,Hyundai,Aura,2111,1,767000,1,1,0,3
Maruti S PRESSO,Maruti,S Presso,7596,1,578000,2,1,0,4
Maruti Dzire,Maruti,Dzire,32654,1,714000,1,1,0,8
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,15548,1,429000,1,1,0,7
Maruti Vitara Brezza,Maruti,Vitara Brezza,74135,1,827000,3,1,0,8
Hyundai i20,Hyundai,I20,91380,1,365000,1,1,0,12
Maruti S PRESSO,Maruti,S Presso,7082,1,432000,1,1,0,4
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,57348,1,405000,1,1,0,9
Maruti Baleno,Maruti,Baleno,63250,1,554000,1,1,0,8
Maruti Wagon R Stingray,Maruti,Wagon R Stingray,59452,2,313000,1,1,0,12
Maruti Swift,Maruti,Swift,33878,1,531000,1,1,0,7
Maruti Alto K10,Maruti,Alto K10,26338,1,437599,1,2,0,8
Maruti Eeco,Maruti,Eeco,18722,1,422000,1,1,0,8
Hyundai Grand i10,Hyundai,Grand I10,39166,2,536000,1,2,0,8
Hyundai Grand i10,Hyundai,Grand I10,79166,1,416000,1,1,0,12
Maruti New  Wagon-R,Maruti,New  Wagon-R,31157,1,666000,2,1,0,4
Maruti Ritz,Maruti,Ritz,27355,2,371000,1,1,0,15
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,31674,1,328000,1,1,0,11
Renault Duster,Renault,Duster,41403,1,924000,3,1,0,8
Honda City,Honda,City,31990,1,1223000,1,1,0,5
Maruti Alto K10,Maruti,Alto K10,18288,1,231000,1,1,0,13
Ford Ecosport,Ford,Ecosport,52095,1,915000,3,1,0,5
Maruti Alto K10,Maruti,Alto K10,38921,1,380000,1,1,0,6
Maruti Alto,Maruti,Alto,1791,1,404000,1,1,0,4
Maruti Baleno,Maruti,Baleno,12189,1,635000,1,1,0,5
Maruti Baleno,Maruti,Baleno,75854,1,605000,1,0,0,8
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,27586,1,453000,1,1,0,7
Hyundai VENUE,Hyundai,Venue,85235,2,905000,3,1,0,6
Maruti Baleno,Maruti,Baleno,32250,1,680000,1,0,0,5
Hyundai i10,Hyundai,I10,86560,1,377000,1,1,0,12
Maruti Swift,Maruti,Swift,7310,1,607000,1,1,0,8
Hyundai VENUE,Hyundai,Venue,3091,1,907000,1,1,0,3
Mahindra KUV 100 NXT,Mahindra,Kuv 100 Nxt,60094,2,507000,1,1,0,5
Maruti S PRESSO,Maruti,S Presso,59685,1,404000,1,1,0,6
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,33025,1,385000,2,1,0,11
Maruti Ciaz,Maruti,Ciaz,53644,2,861000,3,1,0,7
Datsun Redi Go,Datsun,Redi Go,33063,2,376000,1,1,0,4
Maruti New  Wagon-R,Maruti,New  Wagon-R,4970,1,679000,2,1,0,4
Maruti Alto,Maruti,Alto,2164,1,401500,1,1,0,4
Maruti Baleno,Maruti,Baleno,15964,2,748000,1,0,0,8
Toyota YARIS,Toyota,Yaris,11941,1,906000,1,2,0,5
Maruti Baleno,Maruti,Baleno,47649,1,715000,1,0,0,6
Ford Ecosport,Ford,Ecosport,67232,1,946000,3,1,0,7
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,84707,1,505800,1,2,0,7
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,70418,1,438000,1,2,0,8
Honda Brio,Honda,Brio,31260,1,462000,1,1,0,8
Hyundai Grand i10,Hyundai,Grand I10,77211,1,495599,1,1,0,8
Maruti Vitara Brezza,Maruti,Vitara Brezza,72255,1,884000,1,1,0,5
Honda Jazz,Honda,Jazz,56679,1,627000,1,1,0,7
Maruti Alto,Maruti,Alto,41398,1,367000,1,1,0,6
Maruti IGNIS,Maruti,Ignis,49640,1,450000,1,1,0,6
Maruti Ciaz,Maruti,Ciaz,43152,1,730000,1,1,0,8
Tata ALTROZ,Tata,Altroz,70763,1,826000,1,1,0,5
Tata NEXON,Tata,Nexon,27499,1,980000,1,2,0,5
Maruti Alto 800,Maruti,Alto 800,70861,2,271000,1,1,0,12
Maruti Celerio,Maruti,Celerio,89495,1,583000,2,1,0,6
Hyundai Grand i10,Hyundai,Grand I10,79116,1,529000,1,2,0,8
Volkswagen Vento,Volkswagen,Vento,18774,1,1362000,1,2,0,4
Maruti Alto K10,Maruti,Alto K10,10387,1,403000,1,1,0,7
Toyota Glanza,Toyota,Glanza,11858,1,996000,1,2,0,4
Honda Jazz,Honda,Jazz,28083,1,727000,1,1,0,7
Jeep Compass,Jeep,Compass,95040,1,1222000,3,1,0,8
Hyundai Grand i10,Hyundai,Grand I10,30387,1,526000,1,1,0,8
Maruti Alto 800,Maruti,Alto 800,32203,1,327500,1,1,0,7
Hyundai Elite i20,Hyundai,Elite I20,16965,1,643000,1,1,0,8
Maruti Vitara Brezza,Maruti,Vitara Brezza,14623,1,1128000,1,2,0,4
Hyundai Grand i10,Hyundai,Grand I10,77947,1,507000,1,1,0,10
Hyundai Grand i10,Hyundai,Grand I10,83000,1,459000,2,1,0,8
Maruti Swift Dzire,Maruti,Swift Dzire,61580,1,361000,1,1,0,13
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,71143,1,391000,2,1,0,11
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,20616,1,308000,1,1,0,13
Hyundai Elite i20,Hyundai,Elite I20,16800,1,726000,1,1,0,7
Maruti Swift,Maruti,Swift,29947,1,590000,1,1,0,6
Hyundai i10,Hyundai,I10,75619,1,356000,1,1,0,11
Maruti Alto K10,Maruti,Alto K10,22714,1,342000,1,1,0,8
Honda City,Honda,City,76436,2,702000,2,2,0,10
Honda Amaze,Honda,Amaze,3031,1,906000,1,1,0,3
Hyundai Grand i10,Hyundai,Grand I10,18128,1,612000,1,1,0,6
Toyota Glanza,Toyota,Glanza,23657,2,765000,1,2,0,6
Hyundai GRAND I10 NIOS,Hyundai,Grand I10 Nios,24851,1,712000,2,1,0,5
Hyundai Verna,Hyundai,Verna,58824,1,1084399,3,2,0,7
Hyundai Elite i20,Hyundai,Elite I20,28734,2,549000,1,1,0,9
Maruti Celerio,Maruti,Celerio,46931,1,410000,1,2,0,10
Honda Brio,Honda,Brio,57650,1,419000,1,1,0,12
Maruti IGNIS,Maruti,Ignis,57469,1,514000,1,1,0,8
Hyundai NEW SANTRO,Hyundai,New Santro,16957,1,561000,1,1,0,5
Maruti Alto 800,Maruti,Alto 800,27046,1,240000,1,1,0,11
Maruti New  Wagon-R,Maruti,New  Wagon-R,81475,1,545799,2,1,0,6
Maruti Celerio,Maruti,Celerio,16542,2,500100,1,1,0,6
Honda Brio,Honda,Brio,55122,2,324000,1,1,0,12
Hyundai Eon,Hyundai,Eon,67725,1,345000,1,1,0,8
Hyundai AURA,Hyundai,Aura,17358,1,790000,1,0,0,5
Maruti Alto K10,Maruti,Alto K10,53912,2,329000,1,1,0,9
Maruti Baleno,Maruti,Baleno,46309,1,578000,1,1,0,6
Renault Kiger,Renault,Kiger,40364,1,780000,1,0,0,4
Hyundai Grand i10,Hyundai,Grand I10,44097,1,572000,1,2,0,7
Honda Amaze,Honda,Amaze,44050,1,462000,1,1,0,12
Maruti Alto,Maruti,Alto,14193,1,346000,1,1,0,5
Honda Amaze,Honda,Amaze,19470,1,852000,1,2,0,6
Maruti Baleno,Maruti,Baleno,21539,2,649000,1,1,0,6
Hyundai NEW SANTRO,Hyundai,New Santro,11844,1,583000,2,0,0,6
Hyundai NEW SANTRO,Hyundai,New Santro,18754,1,468000,1,1,0,6
Maruti Alto K10,Maruti,Alto K10,44999,2,338599,1,1,0,8
Hyundai Eon,Hyundai,Eon,42748,2,350000,1,1,0,7
Tata Tiago,Tata,Tiago,68281,1,434000,1,1,0,9
Maruti Celerio X,Maruti,Celerio X,53961,1,461000,1,1,0,7
Maruti S PRESSO,Maruti,S Presso,41320,1,497000,2,1,0,4
Maruti Baleno,Maruti,Baleno,11251,2,625000,1,1,0,6
Tata NEXON,Tata,Nexon,12159,1,1093500,1,1,0,4
Volkswagen Vento,Volkswagen,Vento,85502,1,763000,1,2,0,8
Hyundai Grand i10,Hyundai,Grand I10,63684,1,474299,1,1,0,9
KIA SELTOS,Kia,Seltos,31347,1,1389000,1,1,0,5
Mahindra MARAZZO,Mahindra,Marazzo,10455,1,1117000,3,0,0,5
Maruti Baleno,Maruti,Baleno,12330,1,604000,1,0,0,7
Maruti Baleno,Maruti,Baleno,22280,1,645299,1,1,0,5
Maruti Baleno,Maruti,Baleno,51526,1,594000,1,1,0,7
Maruti New  Wagon-R,Maruti,New  Wagon-R,5310,1,690000,1,2,0,4
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,34534,2,445000,1,1,0,7
Hyundai Grand i10,Hyundai,Grand I10,79560,1,595000,2,1,0,6
Maruti Dzire,Maruti,Dzire,47307,1,833000,3,2,0,7
Maruti Swift,Maruti,Swift,18100,1,765000,1,2,0,7
Hyundai Creta,Hyundai,Creta,67310,1,922000,1,1,0,10
MG HECTOR,Mg,Hector,45042,1,1500000,1,2,0,6
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,17067,1,506000,2,1,0,7
Honda Jazz,Honda,Jazz,8741,1,927000,1,2,0,4
Hyundai Grand i10,Hyundai,Grand I10,72123,1,496000,1,1,0,8
Maruti New  Wagon-R,Maruti,New  Wagon-R,44964,1,556000,2,1,0,6
MG HECTOR,Mg,Hector,24202,1,1447000,3,1,0,6
Hyundai Elite i20,Hyundai,Elite I20,58262,2,611000,3,1,0,7
Hyundai VENUE,Hyundai,Venue,9463,1,961000,1,1,0,3
Hyundai Grand i10,Hyundai,Grand I10,63096,1,423000,1,1,0,11
Maruti Ciaz,Maruti,Ciaz,5768,1,919699,1,1,0,5
Maruti Alto,Maruti,Alto,19712,1,406000,1,1,0,5
Datsun Redi Go,Datsun,Redi Go,5892,1,413000,1,2,0,7
Maruti S PRESSO,Maruti,S Presso,67,1,492000,1,1,0,4
Maruti Dzire,Maruti,Dzire,32740,2,776000,1,2,0,8
Maruti Dzire,Maruti,Dzire,32005,1,683000,1,2,0,8
Honda Amaze,Honda,Amaze,13191,2,822000,1,1,0,4
Hyundai GRAND I10 NIOS,Hyundai,Grand I10 Nios,17097,1,653000,1,1,0,5
Ford Ecosport,Ford,Ecosport,27972,1,834000,1,0,0,8
KIA SONET,Kia,Sonet,27671,1,1229000,1,0,0,5
Maruti Swift,Maruti,Swift,40433,1,674000,1,1,0,5
Hyundai Grand i10,Hyundai,Grand I10,39995,1,525000,1,1,0,9
Maruti A Star,Maruti,A Star,74026,2,262000,1,1,0,13
Maruti S PRESSO,Maruti,S Presso,15123,1,523000,2,1,0,4
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,81702,2,397000,1,1,0,8
Maruti S Cross,Maruti,S Cross,17888,1,900000,1,1,0,4
Hyundai Grand i10,Hyundai,Grand I10,28809,2,510000,1,1,0,8
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,11549,1,487000,1,2,0,8
Renault Kwid,Renault,Kwid,19821,1,396000,1,1,0,5
Maruti Celerio,Maruti,Celerio,17099,1,500000,1,1,0,7
Skoda Octavia,Skoda,Octavia,97050,2,1621000,3,2,0,8
Maruti New  Wagon-R,Maruti,New  Wagon-R,73674,1,569000,2,1,0,5
Toyota URBAN CRUISER,Toyota,Urban Cruiser,14253,1,1184000,1,0,0,5
Renault Duster,Renault,Duster,85263,2,812000,3,2,0,9
Maruti Alto K10,Maruti,Alto K10,68078,1,342000,1,1,0,7
Honda City,Honda,City,58303,1,1010000,1,1,0,6
Maruti Baleno,Maruti,Baleno,28417,1,705000,1,1,0,5
Ford Ecosport,Ford,Ecosport,62393,1,920000,3,1,0,7
Hyundai Grand i10,Hyundai,Grand I10,35449,1,439000,1,1,0,10
Hyundai Grand i10,Hyundai,Grand I10,10440,1,582000,1,1,0,8
Ford Ecosport,Ford,Ecosport,55902,1,739000,1,2,0,8
Tata ALTROZ,Tata,Altroz,17554,1,808000,1,0,0,5
Maruti Alto,Maruti,Alto,3415,1,431000,1,1,0,4
Honda Brio,Honda,Brio,37409,2,372000,1,1,0,13
Honda City,Honda,City,11895,1,1180000,1,2,0,6
Honda Jazz,Honda,Jazz,7019,1,959000,1,2,0,6
Hyundai i10,Hyundai,I10,85859,2,376000,1,1,0,12
Maruti Alto 800,Maruti,Alto 800,18229,1,320000,1,1,0,8
Honda City,Honda,City,58495,1,965000,1,2,0,8
Maruti Swift,Maruti,Swift,55009,1,524000,1,1,0,8
Maruti Alto,Maruti,Alto,8753,1,408999,1,1,0,4
Maruti S PRESSO,Maruti,S Presso,13402,1,509000,1,1,0,3
Tata Tiago,Tata,Tiago,65259,1,509400,1,1,0,8
Tata NEXON,Tata,Nexon,16708,2,873000,3,1,0,6
Maruti New  Wagon-R,Maruti,New  Wagon-R,15194,1,676000,2,1,0,4
Renault Kwid,Renault,Kwid,8297,1,457000,1,1,0,6
Maruti Alto 800,Maruti,Alto 800,20314,1,317000,1,1,0,7
Hyundai Elite i20,Hyundai,Elite I20,21274,1,667000,1,1,0,6
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,25858,1,331499,1,1,0,11
Maruti Baleno,Maruti,Baleno,2781,1,729000,1,0,0,4
Hyundai i10,Hyundai,I10,72404,1,283000,1,1,0,14
KIA SELTOS,Kia,Seltos,14396,1,1566799,1,0,0,4
Hyundai Creta,Hyundai,Creta,82921,1,1148000,3,1,0,8
Honda City,Honda,City,60126,1,696000,1,1,0,10
Maruti Dzire,Maruti,Dzire,23786,2,735000,1,2,0,6
Maruti A Star,Maruti,A Star,31953,1,273000,1,1,0,13
Maruti Swift Dzire,Maruti,Swift Dzire,52597,1,485000,1,1,0,11
Maruti Alto K10,Maruti,Alto K10,30913,1,370000,2,1,0,7
Maruti Eeco,Maruti,Eeco,30672,1,375000,1,1,1,7
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,50351,1,465000,2,1,0,8
Maruti Alto 800,Maruti,Alto 800,58238,2,294000,1,1,0,12
Hyundai NEW SANTRO,Hyundai,New Santro,19215,1,484000,1,1,0,6
Hyundai Grand i10,Hyundai,Grand I10,35455,1,432000,1,1,0,10
Maruti New  Wagon-R,Maruti,New  Wagon-R,33262,1,556000,2,1,0,6
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,39970,1,407000,1,1,0,9
Hyundai NEW SANTRO,Hyundai,New Santro,39950,1,543000,2,1,0,6
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,59365,2,356000,1,1,0,11
Maruti Swift,Maruti,Swift,86301,1,410000,1,1,0,11
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,39558,1,465000,2,1,0,8
Hyundai NEW SANTRO,Hyundai,New Santro,39904,1,545000,2,0,0,7
Renault Duster,Renault,Duster,56140,1,853000,3,1,0,9
Tata Harrier,Tata,Harrier,31459,1,1568000,3,1,0,4
Hyundai Eon,Hyundai,Eon,12911,1,407000,1,1,0,7
Maruti Celerio,Maruti,Celerio,49387,1,494699,2,1,0,6
Maruti Alto 800,Maruti,Alto 800,39984,2,294200,1,1,0,8
Maruti S PRESSO,Maruti,S Presso,74,1,492000,1,1,0,4
Maruti Dzire,Maruti,Dzire,18659,1,695000,1,1,0,5
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,44610,1,458899,2,1,0,8
Maruti Alto K10,Maruti,Alto K10,11116,1,398000,1,1,0,8
Maruti Baleno,Maruti,Baleno,71031,1,713000,1,1,0,5
Hyundai Creta,Hyundai,Creta,86364,1,1003000,3,1,0,6
Maruti Alto 800,Maruti,Alto 800,37045,2,310000,1,0,0,7
Maruti Alto,Maruti,Alto,17512,1,517000,2,1,0,4
Skoda Rapid,Skoda,Rapid,10439,1,1154000,1,2,0,4
Maruti Celerio,Maruti,Celerio,26738,1,547000,1,2,0,7
Maruti Alto 800,Maruti,Alto 800,35907,3,239000,1,1,0,11
Maruti S PRESSO,Maruti,S Presso,11180,1,484000,1,1,0,5
Hyundai Creta,Hyundai,Creta,25229,2,1128000,3,1,0,8
Maruti Swift,Maruti,Swift,73311,2,562000,1,1,0,8
Honda Amaze,Honda,Amaze,12923,2,685000,1,1,0,5
Hyundai VENUE,Hyundai,Venue,14450,1,920000,1,2,0,6
Maruti New  Wagon-R,Maruti,New  Wagon-R,28094,1,593000,2,1,0,5
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,44130,1,380000,1,1,0,11
Hyundai Grand i10,Hyundai,Grand I10,56376,1,417000,1,1,0,9
Hyundai Eon,Hyundai,Eon,96449,3,260000,1,1,0,13
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,45116,1,480000,2,1,0,7
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,56693,2,376000,1,1,0,11
Maruti Celerio X,Maruti,Celerio X,45685,1,501000,1,2,0,7
Maruti Swift,Maruti,Swift,46282,2,548000,1,1,0,6
Tata ALTROZ,Tata,Altroz,15122,1,798000,1,1,0,5
Maruti Alto K10,Maruti,Alto K10,23252,1,287999,1,1,0,11
Honda City,Honda,City,11546,1,1201000,1,2,0,5
Maruti Swift,Maruti,Swift,57450,1,417000,1,1,0,10
Maruti Baleno,Maruti,Baleno,53483,1,600000,1,1,0,9
Hyundai Grand i10,Hyundai,Grand I10,39177,1,475000,1,1,0,10
Tata Tiago,Tata,Tiago,4196,1,852000,2,0,0,3
Honda City,Honda,City,71790,1,529000,1,1,0,15
Honda WR-V,Honda,Wr-V,39315,1,733000,1,1,0,7
Mahindra Kuv100,Mahindra,Kuv100,28442,1,464099,1,1,0,9
Maruti Baleno,Maruti,Baleno,28670,1,628000,1,1,0,6
Mahindra XUV500,Mahindra,Xuv500,60279,2,1185000,3,1,0,8
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,56010,1,401000,1,1,0,9
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,36514,1,417000,1,1,0,8
Maruti New  Wagon-R,Maruti,New  Wagon-R,66868,2,569000,2,1,0,5
Honda Amaze,Honda,Amaze,72998,1,405000,1,1,0,12
Maruti Baleno,Maruti,Baleno,12156,1,711000,1,1,0,4
Hyundai GRAND I10 NIOS,Hyundai,Grand I10 Nios,55437,1,647000,1,1,0,5
Maruti New  Wagon-R,Maruti,New  Wagon-R,29811,1,553499,1,1,0,4
Toyota YARIS,Toyota,Yaris,37668,2,767000,1,1,0,7
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,81201,2,377000,2,1,0,9
Maruti Baleno,Maruti,Baleno,22346,1,704000,1,0,0,4
Nissan Micra,Nissan,Micra,14568,2,516000,1,2,0,7
Hyundai Creta,Hyundai,Creta,67978,2,990000,1,2,0,9
Hyundai Elite i20,Hyundai,Elite I20,88165,1,715000,1,1,0,6
Honda City,Honda,City,1685,1,1511000,1,2,0,3
Hyundai Grand i10,Hyundai,Grand I10,25664,1,448000,1,1,0,8
Maruti Dzire,Maruti,Dzire,7295,1,840000,1,2,0,5
Maruti Alto,Maruti,Alto,22062,1,378000,1,1,0,5
Maruti New  Wagon-R,Maruti,New  Wagon-R,22085,1,641000,2,1,0,4
Maruti Ciaz,Maruti,Ciaz,70931,1,667000,1,1,0,8
Hyundai Elite i20,Hyundai,Elite I20,60902,2,644000,1,2,0,8
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,41952,1,326000,1,1,0,15
Renault Kwid,Renault,Kwid,31629,1,392000,1,1,0,6
Maruti Alto 800,Maruti,Alto 800,52016,1,267000,1,1,0,10
Ford Ecosport,Ford,Ecosport,54960,2,599000,1,1,0,9
Hyundai NEW SANTRO,Hyundai,New Santro,94051,1,524000,2,0,0,6
Honda City,Honda,City,74969,1,854000,1,2,0,8
Tata Tiago,Tata,Tiago,22398,1,726000,1,2,0,4
Hyundai Grand i10,Hyundai,Grand I10,51121,1,601000,1,2,0,7
Maruti Ciaz,Maruti,Ciaz,62846,1,715000,1,0,0,7
Maruti Ciaz,Maruti,Ciaz,80654,1,764000,1,2,0,8
Maruti Alto 800,Maruti,Alto 800,47076,1,303000,1,1,0,9
Maruti Dzire,Maruti,Dzire,24779,1,717000,1,1,0,8
Honda Jazz,Honda,Jazz,66871,2,446000,1,1,0,10
Hyundai Elite i20,Hyundai,Elite I20,81984,1,679000,3,1,0,7
MG HECTOR,Mg,Hector,32463,2,1615000,1,2,0,5
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,36378,1,493000,2,1,0,8
